run_id,loop,T,ts,stats_start_step,estimator,solver,RMSE,max_norm_err,MHE_scheme,MHE_horizon,mean_solver_time,median_solver_time,std_solver_time,min_solver_time,max_solver_time
51c9ba33,28,5.0,0.01,0,MHE (OSQP),osqp,0.42332743940903905,6.589656010249394,"single-shooting, smoothing",10,2.886278170678466,2.878399973269552,0.0419710931683639,2.780799986794591,3.0200000037439167
51c9ba33,28,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.38513694509860974,6.589656010249394,"single-shooting, smoothing",10,0.987614707252355,0.984799989964813,0.06109522692319083,0.8452999754808843,1.1733999708667397
51c9ba33,28,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.35557155966988646,6.589656010249394,"single-shooting, smoothing",10,1.0090879245041633,1.005650032311678,0.0603861303248001,0.8761999779380858,1.178800011985004
51c9ba33,29,5.0,0.01,0,EKF,,nan,nan,,,0.1361812375431988,0.13618123754319883,2.7755575615628914e-17,0.13618123754319883,0.13618123754319883
51c9ba33,29,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,2.2852777684521346,2.384349994827062,1.5545053653500565,0.2432999899610877,6.8153999745845795
51c9ba33,29,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.8629098218038311,1.850700005888939,0.07103747558182016,1.6737999976612628,2.064900007098913
51c9ba33,29,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,2.9671737410666124,2.9635000391863286,0.06678460306390784,2.808900026138872,3.1428999500349164
51c9ba33,30,5.0,0.01,0,EKF,,6.265600760621818,6.687424313091524,,,0.13617944112233446,0.13617944112233446,0.0,0.13617944112233446,0.13617944112233446
51c9ba33,30,5.0,0.01,0,MHE (OSQP),osqp,0.39224402882917486,6.687424313091524,"single-shooting, smoothing",10,2.879251990973321,2.8728999895974994,0.03261347691171621,2.809800032991916,2.973700000438839
51c9ba33,30,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.33031265860155656,6.687424313091524,"single-shooting, smoothing",10,0.9947086135590715,0.9894500253722072,0.06296199141321795,0.8316999883390963,1.165200024843216
51c9ba33,30,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.31458417411969203,6.687424313091524,"single-shooting, smoothing",10,1.0045563014363088,1.0033499856945127,0.06457076017024914,0.8086999878287315,1.2014000094495714
51c9ba33,31,5.0,0.01,0,EKF,,6.263142461965935,6.401951823378335,,,0.13620439129593426,0.13620439129593426,0.0,0.13620439129593426,0.13620439129593426
51c9ba33,31,5.0,0.01,0,MHE (OSQP),osqp,0.2669389083634885,6.401951823378335,"single-shooting, smoothing",10,2.9055604600112073,2.9021999798715115,0.03146539091565663,2.8227000148035586,3.002600045874715
51c9ba33,31,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.3767972065090883,6.401951823378335,"single-shooting, smoothing",10,1.0005081380563898,0.9960000170394778,0.06829614820957629,0.8502000127919018,1.1956000234931707
51c9ba33,31,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.3812367449413206,6.401951823378335,"single-shooting, smoothing",10,1.0149678492934164,1.005799975246191,0.07198648610598332,0.8437999640591443,1.21489999582991
51c9ba33,32,5.0,0.01,0,EKF,,6.312975181102376,7.091908884999807,,,0.13560259472132621,0.13560259472132621,0.0,0.13560259472132621,0.13560259472132621
51c9ba33,32,5.0,0.01,0,MHE (OSQP),osqp,2.923516470523958,7.091908884999807,"single-shooting, smoothing",10,2.9836064432403138,2.90829996811226,0.24516003855846402,2.358199970331043,3.835999988950789
51c9ba33,32,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.4446101755007402,7.091908884999807,"single-shooting, smoothing",10,0.9906781512555205,0.9849500202108175,0.06261440429027047,0.8387999841943383,1.1651000240817666
51c9ba33,32,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.4336216322484254,7.091908884999807,"single-shooting, smoothing",10,1.0271652626167787,1.0184000129811466,0.06678675136719657,0.8886000141501427,1.2265999685041606
51c9ba33,33,5.0,0.01,0,EKF,,6.298445320135206,6.931412033669653,,,0.13647365273197673,0.1364736527319767,2.7755575615628914e-17,0.1364736527319767,0.1364736527319767
51c9ba33,33,5.0,0.01,0,MHE (OSQP),osqp,0.3714118974010507,6.931412033669653,"single-shooting, smoothing",10,2.8799110079673333,2.8742499998770654,0.03441504828317449,2.8106000390835106,2.9847000259906054
51c9ba33,33,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.4641158938634746,6.931412033669653,"single-shooting, smoothing",10,0.9912386555674666,0.9859499987214804,0.0638163952845262,0.8535999804735184,1.17790000513196
51c9ba33,33,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.4458451409012093,6.931412033669653,"single-shooting, smoothing",10,1.0189762591636748,1.0122499952558428,0.06310534414764225,0.851699966005981,1.1968999751843512
51c9ba33,34,5.0,0.01,0,EKF,,6.263434686574444,6.542252001876864,,,0.13898403191857203,0.13898403191857203,0.0,0.13898403191857203,0.13898403191857203
51c9ba33,34,5.0,0.01,0,MHE (OSQP),osqp,0.47120813660300204,6.542252001876864,"single-shooting, smoothing",10,2.9070790860714624,2.901499974541366,0.03318102183387204,2.8340000426396728,3.017399983946234
51c9ba33,34,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.38889553233590884,6.542252001876864,"single-shooting, smoothing",10,0.9925989445198493,0.9890999644994736,0.06319956226397569,0.8354000165127218,1.1755999876186252
51c9ba33,34,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.36109643064753355,6.542252001876864,"single-shooting, smoothing",10,1.019337215497625,1.011700020171702,0.06035970581770638,0.8842999814078212,1.1896999785676599
51c9ba33,35,5.0,0.01,0,EKF,,6.269388552503378,6.3069105648523,,,0.13585988025063878,0.13585988025063883,5.551115123125783e-17,0.13585988025063883,0.13585988025063883
51c9ba33,35,5.0,0.01,0,MHE (OSQP),osqp,3.0706985965624556,6.275098669437494,"single-shooting, smoothing",10,3.181402929922197,2.910249982960522,0.49533994063539993,2.0044000120833516,4.843700036872178
51c9ba33,35,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.8516734966177897,1.8387999734841287,0.06581098108951063,1.721200009342283,2.0592999644577503
