run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE1,5.0,2.61,0.333741
5274f047,40,LMHE2,5.0,2.61,0.250389
5274f047,40,LMHE3,5.0,2.61,0.178151
5274f047,40,EKF,5.0,2.62,0.343887
5274f047,40,LMHE1,5.0,2.62,0.341133
5274f047,40,LMHE2,5.0,2.62,0.259374
5274f047,40,LMHE3,5.0,2.62,0.187515
5274f047,40,EKF,5.0,2.63,0.357307
5274f047,40,LMHE1,5.0,2.63,0.355788
5274f047,40,LMHE2,5.0,2.63,0.274545
5274f047,40,LMHE3,5.0,2.63,0.204125
5274f047,40,EKF,5.0,2.64,0.358717
5274f047,40,LMHE1,5.0,2.64,0.354787
5274f047,40,LMHE2,5.0,2.64,0.257418
5274f047,40,LMHE3,5.0,2.64,0.204096
5274f047,40,EKF,5.0,2.65,0.336385
5274f047,40,LMHE1,5.0,2.65,0.330813
5274f047,40,LMHE2,5.0,2.65,0.207805
5274f047,40,LMHE3,5.0,2.65,0.178888
5274f047,40,EKF,5.0,2.66,0.322421
5274f047,40,LMHE1,5.0,2.66,0.312544
5274f047,40,LMHE2,5.0,2.66,0.200625
5274f047,40,LMHE3,5.0,2.66,0.158260
5274f047,40,EKF,5.0,2.67,0.319973
5274f047,40,LMHE1,5.0,2.67,0.310804
5274f047,40,LMHE2,5.0,2.67,0.212977
5274f047,40,LMHE3,5.0,2.67,0.159531
5274f047,40,EKF,5.0,2.68,0.305090
5274f047,40,LMHE1,5.0,2.68,0.295805
5274f047,40,LMHE2,5.0,2.68,0.181828
5274f047,40,LMHE3,5.0,2.68,0.146878
5274f047,40,EKF,5.0,2.69,0.304786
5274f047,40,LMHE1,5.0,2.69,0.294590
5274f047,40,LMHE2,5.0,2.69,0.197872
5274f047,40,LMHE3,5.0,2.69,0.149959
5274f047,40,EKF,5.0,2.70,0.277985
5274f047,40,LMHE1,5.0,2.70,0.266227
5274f047,40,LMHE2,5.0,2.70,0.141254
5274f047,40,LMHE3,5.0,2.70,0.122757
5274f047,40,EKF,5.0,2.71,0.267784
5274f047,40,LMHE1,5.0,2.71,0.252778
5274f047,40,LMHE2,5.0,2.71,0.146843
5274f047,40,LMHE3,5.0,2.71,0.107176
5274f047,40,EKF,5.0,2.72,0.242745
5274f047,40,LMHE1,5.0,2.72,0.225494
5274f047,40,LMHE2,5.0,2.72,0.107575
5274f047,40,LMHE3,5.0,2.72,0.083563
5274f047,40,EKF,5.0,2.73,0.239315
5274f047,40,LMHE1,5.0,2.73,0.218396
5274f047,40,LMHE2,5.0,2.73,0.123525
5274f047,40,LMHE3,5.0,2.73,0.079132
5274f047,40,EKF,5.0,2.74,0.256409
5274f047,40,LMHE1,5.0,2.74,0.236497
5274f047,40,LMHE2,5.0,2.74,0.167343
5274f047,40,LMHE3,5.0,2.74,0.101247
5274f047,40,EKF,5.0,2.75,0.248695
5274f047,40,LMHE1,5.0,2.75,0.226561
5274f047,40,LMHE2,5.0,2.75,0.124374
5274f047,40,LMHE3,5.0,2.75,0.090210
5274f047,40,EKF,5.0,2.76,0.258341
5274f047,40,LMHE1,5.0,2.76,0.236561
5274f047,40,LMHE2,5.0,2.76,0.157214
5274f047,40,LMHE3,5.0,2.76,0.101180
5274f047,40,EKF,5.0,2.77,0.253028
5274f047,40,LMHE1,5.0,2.77,0.232507
5274f047,40,LMHE2,5.0,2.77,0.142267
5274f047,40,LMHE3,5.0,2.77,0.101799
5274f047,40,EKF,5.0,2.78,0.235854
5274f047,40,LMHE1,5.0,2.78,0.210347
5274f047,40,LMHE2,5.0,2.78,0.100105
5274f047,40,LMHE3,5.0,2.78,0.077077
5274f047,40,EKF,5.0,2.79,0.216859
5274f047,40,LMHE1,5.0,2.79,0.189509
5274f047,40,LMHE2,5.0,2.79,0.100189
5274f047,40,LMHE3,5.0,2.79,0.065189
5274f047,40,EKF,5.0,2.80,0.218394
5274f047,40,LMHE1,5.0,2.80,0.192010
5274f047,40,LMHE2,5.0,2.80,0.107335
5274f047,40,LMHE3,5.0,2.80,0.064289
5274f047,40,EKF,5.0,2.81,0.213459
5274f047,40,LMHE1,5.0,2.81,0.186996
5274f047,40,LMHE2,5.0,2.81,0.104910
5274f047,40,LMHE3,5.0,2.81,0.064179
5274f047,40,EKF,5.0,2.82,0.219524
5274f047,40,LMHE1,5.0,2.82,0.192532
5274f047,40,LMHE2,5.0,2.82,0.110197
5274f047,40,LMHE3,5.0,2.82,0.067849
5274f047,40,EKF,5.0,2.83,0.232976
5274f047,40,LMHE1,5.0,2.83,0.203999
5274f047,40,LMHE2,5.0,2.83,0.119142
5274f047,40,LMHE3,5.0,2.83,0.077577
5274f047,40,EKF,5.0,2.84,0.228808
5274f047,40,LMHE1,5.0,2.84,0.199917
5274f047,40,LMHE2,5.0,2.84,0.101830
5274f047,40,LMHE3,5.0,2.84,0.073789
5274f047,40,EKF,5.0,2.85,0.204197
5274f047,40,LMHE1,5.0,2.85,0.176597
5274f047,40,LMHE2,5.0,2.85,0.095734
5274f047,40,LMHE3,5.0,2.85,0.058105
5274f047,40,EKF,5.0,2.86,0.213283
5274f047,40,LMHE1,5.0,2.86,0.186634
5274f047,40,LMHE2,5.0,2.86,0.117446
5274f047,40,LMHE3,5.0,2.86,0.069380
5274f047,40,EKF,5.0,2.87,0.216501
5274f047,40,LMHE1,5.0,2.87,0.189932
5274f047,40,LMHE2,5.0,2.87,0.109798
5274f047,40,LMHE3,5.0,2.87,0.072887
5274f047,40,EKF,5.0,2.88,0.210070
