run_id,Q,N,loop,estimator,T,time,estimation_error_norm
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.29,0.35615
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.29,0.356455
6472d1d7,Q3,10,1,EKF,30,24.3,0.363227
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.3,0.366267
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.3,0.346373
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.3,0.347512
6472d1d7,Q3,10,1,EKF,30,24.31,0.359513
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.31,0.360965
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.31,0.340821
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.31,0.342156
6472d1d7,Q3,10,1,EKF,30,24.32,0.351301
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.32,0.35306
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.32,0.331354
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.32,0.333122
6472d1d7,Q3,10,1,EKF,30,24.33,0.34746
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.33,0.348029
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.33,0.326829
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.33,0.328414
6472d1d7,Q3,10,1,EKF,30,24.34,0.344375
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.34,0.344013
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.34,0.323629
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.34,0.324849
6472d1d7,Q3,10,1,EKF,30,24.35,0.345642
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.35,0.344757
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.35,0.325404
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.35,0.325967
6472d1d7,Q3,10,1,EKF,30,24.36,0.340153
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.36,0.338898
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.36,0.31947
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.36,0.320104
6472d1d7,Q3,10,1,EKF,30,24.37,0.335332
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.37,0.333227
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.37,0.313485
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.37,0.31422
6472d1d7,Q3,10,1,EKF,30,24.38,0.329825
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.38,0.327168
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.38,0.307924
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.38,0.308616
6472d1d7,Q3,10,1,EKF,30,24.39,0.323891
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.39,0.319753
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.39,0.30065
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.39,0.301426
6472d1d7,Q3,10,1,EKF,30,24.4,0.320946
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.4,0.315541
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.4,0.29692
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.4,0.297489
6472d1d7,Q3,10,1,EKF,30,24.41,0.31571
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.41,0.311149
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.41,0.291848
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.41,0.292512
6472d1d7,Q3,10,1,EKF,30,24.42,0.315826
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.42,0.311457
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.42,0.29205
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.42,0.292284
6472d1d7,Q3,10,1,EKF,30,24.43,0.30956
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.43,0.305002
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.43,0.284954
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.43,0.285479
6472d1d7,Q3,10,1,EKF,30,24.44,0.299085
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.44,0.293089
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.44,0.2743
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.44,0.27532
6472d1d7,Q3,10,1,EKF,30,24.45,0.293924
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.45,0.286989
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.45,0.269467
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.45,0.27027
6472d1d7,Q3,10,1,EKF,30,24.46,0.299297
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.46,0.294276
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.46,0.276478
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.46,0.276081
6472d1d7,Q3,10,1,EKF,30,24.47,0.301932
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.47,0.297976
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.47,0.280267
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.47,0.279275
6472d1d7,Q3,10,1,EKF,30,24.48,0.292017
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.48,0.2886
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.48,0.270783
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.48,0.270588
6472d1d7,Q3,10,1,EKF,30,24.49,0.287145
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.49,0.284056
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.49,0.266511
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.49,0.266255
6472d1d7,Q3,10,1,EKF,30,24.5,0.283859
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.5,0.279245
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.5,0.26344
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.5,0.263293
6472d1d7,Q3,10,1,EKF,30,24.51,0.273639
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.51,0.269135
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.51,0.253301
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.51,0.253721
6472d1d7,Q3,10,1,EKF,30,24.52,0.275937
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.52,0.272336
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.52,0.258413
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.52,0.258069
6472d1d7,Q3,10,1,EKF,30,24.53,0.276598
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.53,0.274384
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.53,0.261632
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.53,0.260954
6472d1d7,Q3,10,1,EKF,30,24.54,0.266296
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.54,0.263141
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.54,0.25089
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.54,0.251176
6472d1d7,Q3,10,1,EKF,30,24.55,0.253842
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.55,0.250992
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.55,0.238381
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.55,0.239534
6472d1d7,Q3,10,1,EKF,30,24.56,0.251853
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.56,0.247315
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.56,0.237403
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.56,0.238281
6472d1d7,Q3,10,1,EKF,30,24.57,0.252084
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.57,0.246582
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.57,0.23791
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.57,0.238491
6472d1d7,Q3,10,1,EKF,30,24.58,0.250839
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.58,0.24652
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.58,0.237169
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.58,0.237516
6472d1d7,Q3,10,1,EKF,30,24.59,0.243716
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.59,0.237954
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.59,0.229259
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.59,0.230176
6472d1d7,Q3,10,1,EKF,30,24.6,0.237955
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.6,0.231887
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.6,0.222507
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.6,0.223598
6472d1d7,Q3,10,1,EKF,30,24.61,0.232387
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.61,0.223491
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.61,0.214224
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.61,0.215663
6472d1d7,Q3,10,1,EKF,30,24.62,0.219258
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.62,0.210349
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.62,0.199369
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.62,0.201445
6472d1d7,Q3,10,1,EKF,30,24.63,0.219452
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.63,0.210228
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.63,0.201515
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.63,0.202684
6472d1d7,Q3,10,1,EKF,30,24.64,0.217979
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.64,0.208272
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.64,0.200793
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.64,0.201541
6472d1d7,Q3,10,1,EKF,30,24.65,0.213997
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.65,0.201282
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.65,0.193625
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.65,0.194707
6472d1d7,Q3,10,1,EKF,30,24.66,0.203237
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.66,0.189622
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.66,0.181023
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.66,0.182623
6472d1d7,Q3,10,1,EKF,30,24.67,0.197344
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.67,0.185365
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.67,0.176915
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.67,0.17805
6472d1d7,Q3,10,1,EKF,30,24.68,0.184218
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.68,0.170266
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.68,0.160504
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.68,0.162443
6472d1d7,Q3,10,1,EKF,30,24.69,0.186818
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.69,0.172419
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.69,0.16442
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.69,0.16523
6472d1d7,Q3,10,1,EKF,30,24.7,0.19024
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.7,0.17344
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.7,0.167758
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.7,0.167715
6472d1d7,Q3,10,1,EKF,30,24.71,0.177556
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.71,0.16091
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.71,0.151966
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.71,0.152579
6472d1d7,Q3,10,1,EKF,30,24.72,0.172354
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.72,0.155078
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.72,0.148152
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.72,0.148665
6472d1d7,Q3,10,1,EKF,30,24.73,0.158523
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.73,0.141494
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.73,0.132045
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.73,0.132963
6472d1d7,Q3,10,1,EKF,30,24.74,0.154348
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.74,0.136544
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.74,0.12806
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.74,0.128672
6472d1d7,Q3,10,1,EKF,30,24.75,0.151705
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.75,0.133954
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.75,0.125476
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.75,0.125517
6472d1d7,Q3,10,1,EKF,30,24.76,0.146047
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.76,0.129902
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.76,0.120998
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.76,0.121197
6472d1d7,Q3,10,1,EKF,30,24.77,0.149016
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.77,0.130189
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.77,0.127242
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.77,0.126569
6472d1d7,Q3,10,1,EKF,30,24.78,0.145359
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.78,0.125647
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.78,0.119819
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.78,0.119645
6472d1d7,Q3,10,1,EKF,30,24.79,0.149966
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.79,0.129324
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.79,0.124741
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.79,0.12376
6472d1d7,Q3,10,1,EKF,30,24.8,0.148546
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.8,0.126784
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.8,0.125182
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.8,0.124066
6472d1d7,Q3,10,1,EKF,30,24.81,0.146037
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.81,0.124571
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.81,0.120467
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.81,0.11986
6472d1d7,Q3,10,1,EKF,30,24.82,0.144403
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.82,0.128643
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.82,0.127392
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.82,0.12595
6472d1d7,Q3,10,1,EKF,30,24.83,0.13724
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.83,0.127313
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.83,0.127235
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.83,0.125649
6472d1d7,Q3,10,1,EKF,30,24.84,0.138293
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.84,0.127962
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.84,0.127121
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.84,0.126065
6472d1d7,Q3,10,1,EKF,30,24.85,0.132486
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.85,0.123975
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.85,0.12075
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.85,0.120516
6472d1d7,Q3,10,1,EKF,30,24.86,0.128845
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.86,0.122816
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.86,0.115788
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.86,0.115984
6472d1d7,Q3,10,1,EKF,30,24.87,0.13736
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.87,0.130211
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.87,0.125623
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.87,0.124859
6472d1d7,Q3,10,1,EKF,30,24.88,0.134036
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.88,0.130105
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.88,0.12619
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.88,0.125504
6472d1d7,Q3,10,1,EKF,30,24.89,0.136246
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.89,0.137066
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.89,0.132731
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.89,0.13161
6472d1d7,Q3,10,1,EKF,30,24.9,0.131028
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.9,0.133608
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.9,0.12786
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.9,0.127592
6472d1d7,Q3,10,1,EKF,30,24.91,0.128427
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.91,0.127752
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.91,0.121558
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.91,0.122127
6472d1d7,Q3,10,1,EKF,30,24.92,0.130867
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.92,0.134784
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.92,0.129099
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.92,0.129194
6472d1d7,Q3,10,1,EKF,30,24.93,0.1346
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.93,0.141281
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.93,0.136653
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.93,0.136567
6472d1d7,Q3,10,1,EKF,30,24.94,0.134532
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.94,0.145603
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.94,0.13975
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.94,0.140091
6472d1d7,Q3,10,1,EKF,30,24.95,0.147234
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.95,0.163567
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.95,0.163085
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.95,0.162033
6472d1d7,Q3,10,1,EKF,30,24.96,0.148393
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.96,0.165219
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.96,0.16198
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.96,0.162343
6472d1d7,Q3,10,1,EKF,30,24.97,0.165964
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.97,0.184473
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.97,0.180448
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.97,0.180222
6472d1d7,Q3,10,1,EKF,30,24.98,0.174241
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.98,0.195536
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.98,0.191057
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.98,0.191178
6472d1d7,Q3,10,1,EKF,30,24.99,0.189991
6472d1d7,Q3,10,1,MHE (baseline N=10),30,24.99,0.214013
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,24.99,0.210849
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,24.99,0.210689
6472d1d7,Q3,10,1,EKF,30,25,0.19816
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25,0.224712
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25,0.221211
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25,0.221826
6472d1d7,Q3,10,1,EKF,30,25.01,0.20752
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.01,0.234678
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.01,0.230032
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.01,0.23141
6472d1d7,Q3,10,1,EKF,30,25.02,0.214079
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.02,0.24033
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.02,0.235737
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.02,0.237668
6472d1d7,Q3,10,1,EKF,30,25.03,0.219153
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.03,0.244941
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.03,0.239817
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.03,0.242321
6472d1d7,Q3,10,1,EKF,30,25.04,0.220477
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.04,0.245238
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.04,0.238009
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.04,0.241485
6472d1d7,Q3,10,1,EKF,30,25.05,0.212249
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.05,0.236162
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.05,0.225827
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.05,0.230935
6472d1d7,Q3,10,1,EKF,30,25.06,0.209845
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.06,0.2329
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.06,0.22087
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.06,0.226568
6472d1d7,Q3,10,1,EKF,30,25.07,0.216229
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.07,0.23898
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.07,0.22697
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.07,0.23199
6472d1d7,Q3,10,1,EKF,30,25.08,0.227673
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.08,0.250676
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.08,0.240365
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.08,0.244252
6472d1d7,Q3,10,1,EKF,30,25.09,0.238894
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.09,0.261905
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.09,0.253459
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.09,0.256486
6472d1d7,Q3,10,1,EKF,30,25.1,0.255552
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.1,0.2778
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.1,0.271808
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.1,0.273667
6472d1d7,Q3,10,1,EKF,30,25.11,0.260469
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.11,0.282417
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.11,0.276801
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.11,0.278927
6472d1d7,Q3,10,1,EKF,30,25.12,0.268673
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.12,0.289736
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.12,0.283811
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.12,0.285978
6472d1d7,Q3,10,1,EKF,30,25.13,0.268178
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.13,0.288732
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.13,0.281452
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.13,0.284356
6472d1d7,Q3,10,1,EKF,30,25.14,0.270882
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.14,0.290258
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.14,0.284049
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.14,0.286842
6472d1d7,Q3,10,1,EKF,30,25.15,0.277439
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.15,0.29662
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.15,0.291308
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.15,0.293745
6472d1d7,Q3,10,1,EKF,30,25.16,0.268859
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.16,0.287747
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.16,0.279115
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.16,0.28298
6472d1d7,Q3,10,1,EKF,30,25.17,0.269257
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.17,0.288177
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.17,0.279901
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.17,0.283568
6472d1d7,Q3,10,1,EKF,30,25.18,0.287407
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.18,0.306186
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.18,0.300728
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.18,0.302561
6472d1d7,Q3,10,1,EKF,30,25.19,0.289486
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.19,0.307548
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.19,0.30113
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.19,0.303244
6472d1d7,Q3,10,1,EKF,30,25.2,0.290269
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.2,0.308919
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.2,0.301107
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.2,0.303424
6472d1d7,Q3,10,1,EKF,30,25.21,0.300192
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.21,0.318883
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.21,0.312683
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.21,0.314206
6472d1d7,Q3,10,1,EKF,30,25.22,0.299088
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.22,0.316187
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.22,0.308981
6472d1d7,Q3,10,1,MHE (PCIP+L1AO N=10),30,25.22,0.311122
6472d1d7,Q3,10,1,EKF,30,25.23,0.290407
6472d1d7,Q3,10,1,MHE (baseline N=10),30,25.23,0.306609
6472d1d7,Q3,10,1,MHE (PCIP N=10),30,25.23,0.297926
